data_rate,rep,service_type,slo_set,p_fitness,dist,cores,data_quality,model_size
0.6,28,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,29,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,29,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,29,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,30,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,30,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,30,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,31,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,31,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,31,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,32,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,32,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,32,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,33,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,33,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,33,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,34,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,34,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,34,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,35,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,35,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,35,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,36,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,36,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,36,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,37,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,37,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,37,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,38,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,38,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,38,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,39,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,39,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,39,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,40,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,40,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,40,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,41,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,41,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,41,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,42,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,42,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,42,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,43,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,43,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
