data_rate,rep,service_type,slo_set,p_fitness,dist,cores,data_quality,model_size
0.85,3,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,4,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,4,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
0.85,4,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,5,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,5,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
0.85,5,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,6,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,6,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
0.85,6,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,7,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,7,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
0.85,7,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,8,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,8,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
0.85,8,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,9,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,9,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
0.85,9,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,10,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
