timestamp,FullStateDQN_qr,FullStateDQN_cv,action_qr,action_cv,reward
2025-06-04T13:14:41.560367,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=23, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_PRED_QUALITY,0.756244
2025-06-04T13:15:01.750158,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=29, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=6, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=128, data_quality_target=288, throughput=7, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=6, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,DEC_DATA_QUALITY,2.2309194285714287
2025-06-04T13:15:21.899259,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=6, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=128, data_quality_target=288, throughput=2, throughput_target=5, model_size=4, model_size_target=4, cores=1, free_cores=6, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,DEC_PRED_QUALITY,0.9914285714285717
2025-06-04T13:15:42.446969,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=6, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=128, data_quality_target=288, throughput=4, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=6, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_PRED_QUALITY,1.3542857142857143
2025-06-04T13:16:02.926406,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=12, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=128, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DILLY_DALLY,0.7931626666666667
2025-06-04T13:16:22.853031,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=6, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=7, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=6, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_DATA_QUALITY,1.4285714285714286
2025-06-04T13:16:43.001649,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,INC_PRED_QUALITY,0.0
2025-06-04T13:17:03.191191,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=1, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_CORES,0.7668653333333333
2025-06-04T13:17:23.418195,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=9, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=1, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_PRED_QUALITY,1.4704660952380952
2025-06-04T13:17:43.558649,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=9, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=8, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,DILLY_DALLY,2.2104660952380955
2025-06-04T13:18:03.452082,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=22, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_CORES,0.7492693333333333
2025-06-04T13:18:23.578541,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_DATA_QUALITY,INC_PRED_QUALITY,0.0
2025-06-04T13:18:43.543434,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=30, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_DATA_QUALITY,0.8106666666666666
2025-06-04T13:19:03.614164,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=9, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_PRED_QUALITY,0.7818946666666666
2025-06-04T13:19:23.651247,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=6, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=6, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,DEC_DATA_QUALITY,0.0
2025-06-04T13:19:43.722843,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=21, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=4, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_PRED_QUALITY,0.7425186666666667
2025-06-04T13:20:03.700942,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=6, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=6, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_PRED_QUALITY,0.0
2025-06-04T13:20:23.793551,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=4, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=3, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_CORES,1.8469241904761906
2025-06-04T13:20:43.897204,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=26, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=1, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_PRED_QUALITY,0.778432
2025-06-04T13:21:04.421638,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_CORES,0.1
2025-06-04T13:21:24.688970,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=6, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_PRED_QUALITY,0.6735786666666667
2025-06-04T13:21:44.788198,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=15, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=5, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_DATA_QUALITY,2.1357380952380955
2025-06-04T13:22:04.784284,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=7, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_PRED_QUALITY,1.5285714285714287
2025-06-04T13:22:24.806943,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=2, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_CORES,0.667456
2025-06-04T13:22:45.260658,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=18, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=2, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,INC_PRED_QUALITY,1.6894049523809525
2025-06-04T13:23:05.338447,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=5, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,DEC_DATA_QUALITY,0.6715
2025-06-04T13:23:25.396714,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=12, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=4, model_size_target=4, cores=3, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_PRED_QUALITY,0.6931626666666667
2025-06-04T13:23:45.644462,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=8, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_PRED_QUALITY,0.6787839999999999
2025-06-04T13:24:05.705723,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=3, throughput_target=5, model_size=4, model_size_target=4, cores=3, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,DEC_PRED_QUALITY,1.228137142857143
2025-06-04T13:24:25.980928,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=8, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_PRED_QUALITY,0.6787839999999999
2025-06-04T13:24:46.210523,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=18, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_CORES,0.7236906666666667
2025-06-04T13:25:06.565304,"FullStateDQN(data_quality=900, data_quality_target=900, throughput=37, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=2, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_DATA_QUALITY,INC_PRED_QUALITY,1.838643619047619
2025-06-04T13:25:26.880264,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=39, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=160, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,DILLY_DALLY,0.9917746666666666
2025-06-04T13:25:47.044812,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=5, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=7, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=5, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_DATA_QUALITY,1.4285714285714286
2025-06-04T13:26:07.258473,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=4, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,INC_PRED_QUALITY,0.6697813333333333
2025-06-04T13:26:27.391790,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=6, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=10, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_CORES,2.2021500952380952
2025-06-04T13:26:47.846145,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=19, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=192, data_quality_target=288, throughput=5, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_PRED_QUALITY,2.158292761904762
2025-06-04T13:27:08.069897,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=224, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_DATA_QUALITY,0.1
2025-06-04T13:27:28.224231,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=13, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=224, data_quality_target=288, throughput=5, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_PRED_QUALITY,2.126108761904762
2025-06-04T13:27:48.243188,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=6, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=224, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=4, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_CORES,0.6735786666666667
2025-06-04T13:28:08.623572,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=2, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=224, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=4, free_cores=2, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,INC_PRED_QUALITY,0.0
2025-06-04T13:28:28.867232,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=26, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=224, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=4, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,DILLY_DALLY,0.878432
2025-06-04T13:28:49.033187,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=33, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=224, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_CORES,0.8365506666666667
2025-06-04T13:29:09.409159,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=28, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=224, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_PRED_QUALITY,0.8941973333333333
2025-06-04T13:29:29.722370,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=19, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=3, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=256, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=3, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_DATA_QUALITY,INC_DATA_QUALITY,0.7297213333333333
2025-06-04T13:29:50.040518,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=1, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=256, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=3, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DEC_CORES,INC_PRED_QUALITY,0.0
2025-06-04T13:30:10.333421,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=0, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=256, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",INC_CORES,DEC_CORES,0.0
2025-06-04T13:30:30.601716,"FullStateDQN(data_quality=1000, data_quality_target=900, throughput=15, throughput_target=100, model_size=1, model_size_target=1, cores=2, free_cores=4, bounds={'data_quality': {'min': 100, 'max': 1000}, 'cores': {'min': 1, 'max': 8}})","FullStateDQN(data_quality=256, data_quality_target=288, throughput=0, throughput_target=5, model_size=5, model_size_target=4, cores=2, free_cores=4, bounds={'model_size': {'min': 1, 'max': 5}, 'data_quality': {'min': 64, 'max': 320}, 'cores': {'min': 1, 'max': 8}})",DILLY_DALLY,INC_PRED_QUALITY,0.8071666666666667
